COD	EMPRESA	ZONA	COD_VEN	VENDEDOR	COD_CLIENTE	CLIENTE	TD	DOCUMENTO	FECHA_EMISION	FECHA_VENCIMIENTO	MES_EMI	ANIO_EMI	DIAS_PLAZO	MON	TIPCAMV	TIPCAMC	IMPORTEDOC	CODAGE	AGENCIA	ITEM	PRODUCTO	PRESENTACION	UNID_KG/L	TOT_VOLUMEN	CODIGO	DESCRI	CANTI	PRECIO	UNID	VALORVTA	IGV	PRECIOVTA	VALORVTA_US	VALORVTA_MN	PRECIOVTA_US	PRECIOVTA_MN
0003	ANDEX		313  		20133417452	AGROPECUARIA CHIMU SRL	FT	0010019398	16/01/2014	16/04/2014	Enero	2014	90	MN	2.805	2.803	1706.98	0001	LIMA	0001	VITAFLO	1.000	LT	12.000	IMP2010020003	VITAFLO (FCO X 1 LT) FUNGICIDA	12.000	67.65	L	811.80	146.13	957.93	289.618	811.800	341.752	957.930	
0003	ANDEX		313  		20133417452	AGROPECUARIA CHIMU SRL	FT	0010019485	27/01/2014	27/04/2014	Enero	2014	90	MN	2.820	2.818	4789.62	0001	LIMA	0001	VITAFLO	1.000	LT	60.000	IMP2010020003	VITAFLO (FCO X 1 LT) FUNGICIDA	60.000	67.65	L	4059.00	730.62	4789.62	1440.383	4059.000	1699.652	4789.620	
0003	ANDEX		313  		20133417452	AGROPECUARIA CHIMU SRL	FT	0010019815	28/02/2014	29/05/2014	Febrero	2014	90	MN	2.804	2.802	1334.17	0001	LIMA	0001	FUERA	1.000	LT	12.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	12.000	94.22	L	1130.65	203.52	1334.17	403.515	1130.650	476.149	1334.170	
0003	ANDEX		313  		20133417452	AGROPECUARIA CHIMU SRL	FT	0010020175	01/04/2014	30/06/2014	Abril	2014	90	MN	2.809	2.807	2668.32	0001	LIMA	0001	FUERA	1.000	LT	24.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	24.000	94.22	L	2261.29	407.03	2668.32	805.590	2261.290	950.595	2668.320	
0003	ANDEX		313  		20133417452	AGROPECUARIA CHIMU SRL	FT	0010020222	08/04/2014	07/07/2014	Abril	2014	90	MN	2.804	2.802	1915.85	0001	LIMA	0001	VITAFLO	1.000	LT	24.000	IMP2010020003	VITAFLO (FCO X 1 LT) FUNGICIDA	24.000	67.65	L	1623.60	292.25	1915.85	579.443	1623.600	683.744	1915.850	
0003	ANDEX		313  		20133417452	AGROPECUARIA CHIMU SRL	FT	0010020307	22/04/2014	21/07/2014	Abril	2014	90	MN	2.777	2.775	4166.43	0001	LIMA	0001	FUERA	1.000	LT	24.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	24.000	94.22	L	2261.29	407.04	2668.33	814.879	2261.290	961.560	2668.330	
0003	ANDEX		313  		20133417452	AGROPECUARIA CHIMU SRL	FT	0010020307	22/04/2014	21/07/2014	Abril	2014	90	MN	2.777	2.775	4166.43	0001	LIMA	0002	FUERA	.250	LT	12.000	IMP2010030006	FUERA (FCO X 1/4 LT) HERBICIDA	48.000	26.45	UND	1269.58	228.52	1498.10	457.506	1269.580	539.856	1498.100	
0003	ANDEX		313-1	MARCO RODRIGUEZ	20133417452	AGROPECUARIA CHIMU SRL	FT	0010020596	20/05/2014	18/08/2014	Mayo	2014	90	MN	2.788	2.787	2668.32	0001	LIMA	0001	FUERA	1.000	LT	24.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	24.000	94.22	L	2261.29	407.03	2668.32	811.371	2261.290	957.417	2668.320	
0003	ANDEX		313-1	MARCO RODRIGUEZ	20133417452	AGROPECUARIA CHIMU SRL	FT	0010021488	29/08/2014	27/11/2014	Agosto	2014	90	US	2.847	2.844	583.51	0001	LIMA	0001	FUERA	.250	LT	12.000	IMP2010030006	FUERA (FCO X 1/4 LT) HERBICIDA	48.000	10.30	UND	494.50	89.01	583.51	494.500	1406.358	583.510	1659.502	
0003	ANDEX		313-1	MARCO RODRIGUEZ	20133417452	AGROPECUARIA CHIMU SRL	FT	0010022364	16/12/2014	15/01/2015	Diciembre	2014	30	US	2.964	2.959	952.94	0001	LIMA	0001	FUERA	1.000	LT	24.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	24.000	33.65	L	807.58	145.36	952.94	807.580	2389.629	952.940	2819.749	
0003	ANDEX		313-2	TULIO BARTRA CASANOVA	20133417452	AGROPECUARIA CHIMU SRL	FT	0010022674	27/01/2015	27/04/2015	Enero	2015	90	US	3.020	3.017	1429.40	0001	LIMA	0001	FUERA	1.000	LT	36.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	36.000	33.65	L	1211.36	218.04	1429.40	1211.360	3654.673	1429.400	4312.500	
0003	ANDEX		313-1	MARCO RODRIGUEZ	20133417452	AGROPECUARIA CHIMU SRL	FT	0010023561	04/05/2015	02/08/2015	Mayo	2015	90	US	3.127	3.124	1487.83	0001	LIMA	0001	FUERA	1.000	LT	24.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	24.000	33.65	L	807.58	145.37	952.95	807.580	2522.880	952.950	2977.016	
0003	ANDEX		313-1	MARCO RODRIGUEZ	20133417452	AGROPECUARIA CHIMU SRL	FT	0010023561	04/05/2015	02/08/2015	Mayo	2015	90	US	3.127	3.124	1487.83	0001	LIMA	0002	FUERA	.250	LT	12.000	IMP2010030006	FUERA (FCO X 1/4 LT) HERBICIDA	48.000	9.44	UND	453.29	81.59	534.88	453.290	1416.078	534.880	1670.965	
0003	ANDEX		313-1	MARCO RODRIGUEZ	20133417452	AGROPECUARIA CHIMU SRL	FT	0010023748	27/05/2015	25/08/2015	Mayo	2015	90	US	3.155	3.153	1429.40	0001	LIMA	0001	FUERA	1.000	LT	36.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	36.000	33.65	L	1211.36	218.04	1429.40	1211.360	3819.418	1429.400	4506.898	
0003	ANDEX	CHICLAYO-LAMBAYEQUE-OLMOS-MOTUPE-CHEPEN-	307-4	ROGER GUEVARA	20133417452	AGROPECUARIA CHIMU SRL	FT	0010024157	30/07/2015	28/10/2015	Julio	2015	90	US	3.191	3.187	2336.40	0001	LIMA	0001	TELDOR COMBI	1.000	LT	36.000	NAC2010040160	TELDOR COMBI SC416.7 (FCO.1LT) FUNGICIDA	36.000	55.00	UND	1980.00	356.40	2336.40	1980.000	6310.260	2336.400	7446.107	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000420	22/04/2009	21/07/2009	Abril	2009	90	US	3.090	3.089	2353.82	0002		0001	GLYFOLAQ	200.000	LT	400.000	IMP2010030003	GLYFOLAQ (ENV. 200 LTS) HERBICIDA	2.000	980.00	UND	1960.00	372.40	2332.40	1960.000	6054.440	2332.400	7204.784	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000430	19/05/2009	17/08/2009	Mayo	2009	90	US	3.012	3.011	1353.39	0002		0001		.000		.000	NAC2010040010	HOSTATHION 40 EC (FRASCO X 1 LT)	36.000	31.50	L	1134.00	215.46	1349.46	1134.000	3414.474	1349.460	4063.224	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000447	17/07/2009	15/10/2009	Julio	2009	90	US	3.012	3.011	7261.38	0002		0001		.000		.000	NAC2010040010	HOSTATHION 40 EC (FRASCO X 1 LT) INSECTICIDA	180.000	33.80	L	6084.00	1155.96	7239.96	6084.000	18318.924	7239.960	21799.520	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000448	17/07/2009	15/10/2009	Julio	2009	90	US	3.012	3.011	968.18	0002		0001		.000		.000	NAC2010040010	HOSTATHION 40 EC (FRASCO X 1 LT) INSECTICIDA	24.000	33.80	L	811.20	154.12	965.32	811.200	2442.523	965.320	2906.579	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000449	17/07/2009	15/10/2009	Julio	2009	90	US	3.012	3.011	968.18	0002		0001		.000		.000	NAC2010040010	HOSTATHION 40 EC (FRASCO X 1 LT) INSECTICIDA	24.000	33.80	L	811.20	154.12	965.32	811.200	2442.523	965.320	2906.579	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000460	28/08/2009	26/11/2009	Agosto	2009	90	US	2.954	2.954	9320.08	0002		0001		.000		.000	NAC2010040010	HOSTATHION 40 EC (FRASCO X 1 LT) INSECTICIDA	240.000	32.55	L	7812.00	1484.28	9296.28	7812.000	23076.648	9296.280	27461.211	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000477	01/10/2009	14/01/2010	Octubre	2009	105	US	2.885	2.883	1571.73	0002		0001	COMITE	.250	LT	12.000	IMP2010040005	COMITE (FCO X 1/4 LT) INSECTICIDA	48.000	9.60	UND	460.80	87.55	548.35	460.800	1328.486	548.350	1580.893	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000477	01/10/2009	14/01/2010	Octubre	2009	105	US	2.885	2.883	1571.73	0002		0002	FUERA	1.000	LT	12.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	12.000	33.63	L	403.56	76.68	480.24	403.560	1163.463	480.240	1384.532	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000477	01/10/2009	14/01/2010	Octubre	2009	105	US	2.885	2.883	1571.73	0002		0003	FUERA	.250	LT	12.000	IMP2010030006	FUERA (FCO X 1/4 LT) HERBICIDA	48.000	9.44	UND	453.12	86.09	539.21	453.120	1306.345	539.210	1554.542	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000479	06/10/2009	04/01/2010	Octubre	2009	90	US	2.872	2.870	489.69	0002		0001	COMITE	1.000	LT	12.000	IMP2010040003	COMITE (FCO X 1 LT) INSECTICIDA	12.000	34.20	L	410.40	77.98	488.38	410.400	1177.848	488.380	1401.651	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000485	22/10/2009	20/01/2010	Octubre	2009	90	US	2.858	2.857	963.09	0002		0001	FUERA	1.000	LT	24.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	24.000	33.63	L	807.12	153.35	960.47	807.120	2305.942	960.470	2744.063	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000490	31/10/2009	14/01/2010	Octubre	2009	75	US	2.906	2.902	1416.41	0002		0001	FUERA	1.000	LT	12.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	12.000	33.63	L	403.56	76.68	480.24	403.560	1171.131	480.240	1393.656	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000490	31/10/2009	14/01/2010	Octubre	2009	75	US	2.906	2.902	1416.41	0002		0002		.000		.000	NAC2010040010	HOSTATHION 40 EC (FRASCO X 1 LT) INSECTICIDA	24.000	32.55	L	781.20	148.43	929.63	781.200	2267.042	929.630	2697.786	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000504	24/11/2009	22/02/2010	Noviembre	2009	90	US	2.874	2.872	9395.67	0002		0002	FUERA	.250	LT	12.000	IMP2010030006	FUERA (FCO X 1/4 LT) HERBICIDA	48.000	9.44	UND	453.12	86.09	539.21	453.120	1301.361	539.210	1548.611	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000504	24/11/2009	22/02/2010	Noviembre	2009	90	US	2.874	2.872	9395.67	0002		0001		.000		.000	NAC2010040010	HOSTATHION 40 EC (FRASCO X 1 LT) INSECTICIDA	228.000	32.55	L	7421.40	1410.07	8831.47	7421.400	21314.261	8831.470	25363.982	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000525	30/01/2010	30/04/2010	Enero	2010	90	US	2.857	2.855	5127.35	0002		0001		.000		.000	NAC2010040010	HOSTATHION 40 EC (FRASCO X 1 LT) INSECTICIDA	132.000	32.55	L	4296.60	816.35	5112.95	4296.600	12266.793	5112.950	14597.472	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000558	07/07/2010	05/10/2010	Julio	2010	90	MN	2.825	2.823	12887.70	0002		0001		.000		.000	NAC2010040010	HOSTATHION 40 EC (FRASCO X 1 LT) INSECTICIDA	120.000	90.00	L	10800.00	2052.00	12852.00	3825.717	10800.000	4552.604	12852.000	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000577	23/08/2010	21/11/2010	Agosto	2010	90	MN	2.800	2.799	12852.00	0002		0001		.000		.000	NAC2010040010	HOSTATHION 40 EC (FRASCO X 1 LT) INSECTICIDA	120.000	90.00	L	10800.00	2052.00	12852.00	3858.521	10800.000	4591.640	12852.000	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000579	25/08/2010	24/10/2010	Agosto	2010	60	MN	2.799	2.798	1345.47	0002		0001	FUERA	1.000	LT	12.000	IMP2010030004	FUERA (FCO X 1 LT) HERBICIDA	12.000	94.22	L	1130.65	214.82	1345.47	404.092	1130.650	480.868	1345.470	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000586	18/10/2010	16/01/2011	Octubre	2010	90	MN	2.794	2.792	4385.60	0002		0001	COMITE	1.000	LT	24.000	IMP2010040003	COMITE (FCO X 1 LT) INSECTICIDA	24.000	99.18	L	2380.32	452.25	2832.57	852.550	2380.320	1014.531	2832.570	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000586	18/10/2010	16/01/2011	Octubre	2010	90	MN	2.794	2.792	4385.60	0002		0002	COMITE	.500	LT	6.000	IMP2010040004	COMITE (FCO X 1/2 LT) INSECTICIDA	12.000	52.20	UND	626.40	119.02	745.42	224.355	626.400	266.984	745.420	
0003	ANDEX	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0030000586	18/10/2010	16/01/2011	Octubre	2010	90	MN	2.794	2.792	4385.60	0002		0003	COMITE	.250	LT	6.000	IMP2010040005	COMITE (FCO X 1/4 LT) INSECTICIDA	24.000	27.84	UND	668.16	126.95	795.11	239.312	668.160	284.782	795.110	
0003	ANDEX	CHICLAYO-LAMBAYEQUE-OLMOS-MOTUPE-CHEPEN-	307-2	FRANCISCO ARMAS	20133417452	AGROPECUARIA CHIMU SRL	NC	0010000383	08/11/2010	08/11/2010	Noviembre	2010	0	MN	2.793	2.792	153.08	0001	LIMA	0004		.000		.000	NAC2010040010	HOSTATHION 40 EC (FRASCO X 1 LT) INSECTICIDA	.000	33.60	L	-33.60	-6.38	-39.98	-12.034	-33.600	-14.319	-39.980	
0003	ANDEX	CHICLAYO-LAMBAYEQUE-OLMOS-MOTUPE-CHEPEN-	307-2	FRANCISCO ARMAS	20133417452	AGROPECUARIA CHIMU SRL	NC	0010000383	08/11/2010	08/11/2010	Noviembre	2010	0	MN	2.793	2.792	153.08	0001	LIMA	0002	VITAVAX-300	.100	KG	.000	IMP2010020002	VITAVAX (BOLSA X 100 GMS) FUNGICIDA	.000	95.04	UND	-95.04	-18.06	-113.10	-34.040	-95.040	-40.509	-113.100	
0003	ANDEX		313  		20133417452	AGROPECUARIA CHIMU SRL	NC	0010000770	31/10/2012	31/10/2012	Octubre	2012	0	MN	2.598	2.597	739.15	0001	LIMA	0002	COMITE	.500	LT	-6.000	IMP2010040004	COMITE (FCO X 1/2 LT) ACARICIDA	-12.000	52.20	UND	-626.40	-112.75	-739.15	-241.201	-626.400	-284.617	-739.150	
0003	ANDEX		313  		20133417452	AGROPECUARIA CHIMU SRL	NC	0010000926	12/09/2013	12/09/2013	Septiembre	2013	0	MN	2.789	2.788	677.56	0001	LIMA	0002	COMITE	.500	LT	-5.500	IMP2010040004	COMITE (FCO X 1/2 LT) ACARICIDA	-11.000	52.20	UND	-574.20	-103.36	-677.56	-205.954	-574.200	-243.027	-677.560	
0004	SEMILLAS	CHICLAYO-LAMBAYEQUE-OLMOS-MOTUPE-CHEPEN-	307  	GUILLERMO HENCKELL	20133417452	AGROPECUARIA CHIMU SRL	FT	0010000814	30/01/2009	30/04/2009	Enero	2009	90	MN	3.167	3.167	1296.00	0001	LIMA	0001	SUPER HUMICO 25%	1.000	LT	120.000	2110010001	SUPER HUMICO (FCO 1LT)NUTRIENTE FOLIAR	120.000	10.80	L	1296.00	.00	1296.00	409.220	1296.000	409.220	1296.000	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0010000929	22/04/2009	21/06/2009	Abril	2009	60	MN	3.090	3.089	595.00	0001	LIMA	0001		.000		.000	2110010012	SEMILLAS DE  MAIZ VARIEDAD M 28 T(BOLSA 25KG)	7.000	85.00	UND	595.00	.00	595.00	192.619	595.000	192.619	595.000	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0010001031	24/06/2009	08/08/2009	Junio	2009	45	MN	3.024	3.023	2125.00	0001	LIMA	0001		.000		.000	2110010012	SEMILLAS DE  MAIZ VARIEDAD M 28 T(BOLSA 25KG)	25.000	85.00	UND	2125.00	.00	2125.00	702.944	2125.000	702.944	2125.000	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0010001037	07/07/2009	21/08/2009	Julio	2009	45	MN	3.022	3.021	6375.00	0001	LIMA	0001		.000		.000	2110010012	SEMILLAS DE  MAIZ VARIEDAD M 28 T(BOLSA 25KG)	75.000	85.00	UND	6375.00	.00	6375.00	2110.228	6375.000	2110.228	6375.000	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0010001062	20/07/2009	18/10/2009	Julio	2009	90	US	3.010	3.009	164.16	0001	LIMA	0001	SUPER HUMICO 25%	1.000	LT	48.000	2110010001	SUPER HUMICO (FCO 1LT)NUTRIENTE FOLIAR	48.000	3.42	L	164.16	.00	164.16	164.160	493.957	164.160	493.957	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0010001128	31/08/2009	29/11/2009	Agosto	2009	90	US	2.940	2.938	246.24	0001	LIMA	0001	SUPER HUMICO 25%	1.000	LT	72.000	2110010001	SUPER HUMICO (FCO 1LT)NUTRIENTE FOLIAR	72.000	3.42	L	246.24	.00	246.24	246.240	723.453	246.240	723.453	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0010001276	24/11/2009	22/02/2010	Noviembre	2009	90	US	2.874	2.872	205.20	0001	LIMA	0001	SUPER HUMICO 25%	1.000	LT	60.000	2110010001	SUPER HUMICO (FCO 1LT)NUTRIENTE FOLIAR	60.000	3.42	L	205.20	.00	205.20	205.200	589.334	205.200	589.334	
0004	SEMILLAS	CHICLAYO-LAMBAYEQUE-OLMOS-MOTUPE-CHEPEN-	307-2	FRANCISCO ARMAS	20133417452	AGROPECUARIA CHIMU SRL	FT	0010001290	30/11/2009	28/02/2010	Noviembre	2009	90	US	2.891	2.890	328.32	0001	LIMA	0001	SUPER HUMICO 25%	1.000	LT	96.000	2110010001	SUPER HUMICO (FCO 1LT)NUTRIENTE FOLIAR	96.000	3.42	L	328.32	.00	328.32	328.320	948.845	328.320	948.845	
0004	SEMILLAS	CHICLAYO-LAMBAYEQUE-OLMOS-MOTUPE-CHEPEN-	307-2	FRANCISCO ARMAS	20133417452	AGROPECUARIA CHIMU SRL	FT	0010001545	25/02/2010	26/05/2010	Febrero	2010	90	US	2.850	2.848	674.40	0001	LIMA	0001	SUPER HUMICO 25%	1.000	LT	120.000	2110010001	SUPER HUMICO (FCO 1LT)NUTRIENTE FOLIAR	120.000	3.42	L	410.40	.00	410.40	410.400	1168.819	410.400	1168.819	
0004	SEMILLAS	CHICLAYO-LAMBAYEQUE-OLMOS-MOTUPE-CHEPEN-	307-2	FRANCISCO ARMAS	20133417452	AGROPECUARIA CHIMU SRL	FT	0010001545	25/02/2010	26/05/2010	Febrero	2010	90	US	2.850	2.848	674.40	0001	LIMA	0002	PLENTYPHOS P	1.000	LT	60.000	2110010011	PLENTYPHOS-P (FCO X 1LT)NUTRIENTE FOLIAR 310520000	60.000	4.40	L	264.00	.00	264.00	264.000	751.872	264.000	751.872	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310  	JUAN CARCOVICH	20133417452	AGROPECUARIA CHIMU SRL	FT	0010001548	25/02/2010	26/05/2010	Febrero	2010	90	US	2.850	2.848	120.00	0001	LIMA	0001	FRUTYFLOR - PK	1.000	LT	24.000	2110010013	FRUTYFLOR-PK (FCO X 1 LT)NUTRIENTE FOLIAR 31052000	24.000	5.00	L	120.00	.00	120.00	120.000	341.760	120.000	341.760	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0010001600	09/03/2010	08/05/2010	Marzo	2010	60	US	2.841	2.839	350.00	0001	LIMA	0001	FERTIPHOS PLUS	50.000	KG	1000.000	2110030001	FERTIPHOS PLUS GRAN.(BLS 50 KG) REPOTENC.310310000	20.000	17.50	UND	350.00	.00	350.00	350.000	993.650	350.000	993.650	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0010002056	08/07/2010	06/09/2010	Julio	2010	60	MN	2.824	2.823	823.20	0001	LIMA	0001	FRUTYFLOR - PK	1.000	LT	24.000	2110010013	FRUTYFLOR-PK (FCO X 1 LT)NUTRIENTE FOLIAR 31052000	24.000	14.50	L	348.00	.00	348.00	123.273	348.000	123.273	348.000	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0010002056	08/07/2010	06/09/2010	Julio	2010	60	MN	2.824	2.823	823.20	0001	LIMA	0002	SUPER HUMICO 25%	1.000	LT	48.000	2110010001	SUPER HUMICO (FCO 1LT)NUTRIENTE FOLIAR	48.000	9.90	L	475.20	.00	475.20	168.332	475.200	168.332	475.200	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0010002232	26/08/2010	25/10/2010	Agosto	2010	60	MN	2.799	2.798	810.00	0001	LIMA	0001	FERTIPHOS TROPICAL	50.000	KG	1000.000	2110030002	FERTIPHOS TROPICAL GRAN.(BLS 50 KG) REPOTENC.31031	20.000	40.50	UND	810.00	.00	810.00	289.492	810.000	289.492	810.000	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0010002382	25/09/2010	24/11/2010	Septiembre	2010	60	MN	2.788	2.787	3240.00	0001	LIMA	0001	FERTIPHOS PLUS	50.000	KG	3000.000	2110030001	FERTIPHOS PLUS GRAN.(BLS 50 KG) REPOTENC.310310000	60.000	54.00	UND	3240.00	.00	3240.00	1162.540	3240.000	1162.540	3240.000	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0010002383	25/09/2010	24/11/2010	Septiembre	2010	60	MN	2.788	2.787	2160.00	0001	LIMA	0001	FERTIPHOS PLUS	50.000	KG	2000.000	2110030001	FERTIPHOS PLUS GRAN.(BLS 50 KG) REPOTENC.310310000	40.000	54.00	UND	2160.00	.00	2160.00	775.027	2160.000	775.027	2160.000	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0010002384	25/09/2010	24/11/2010	Septiembre	2010	60	MN	2.788	2.787	2160.00	0001	LIMA	0001	FERTIPHOS PLUS	50.000	KG	2000.000	2110030001	FERTIPHOS PLUS GRAN.(BLS 50 KG) REPOTENC.310310000	40.000	54.00	UND	2160.00	.00	2160.00	775.027	2160.000	775.027	2160.000	
0004	SEMILLAS	TRUJILLO-PAIJAN-VIRU-CHAO (CADENA TIENDA	310-1	CARLOS ALZA A	20133417452	AGROPECUARIA CHIMU SRL	FT	0010002385	25/09/2010	24/11/2010	Septiembre	2010	60	MN	2.788	2.787	9720.00	0001	LIMA	0001	FERTIPHOS PLUS	50.000	KG	9000.000	2110030001	FERTIPHOS PLUS GRAN.(BLS 50 KG) REPOTENC.310310000	180.000	54.00	UND	9720.00	.00	9720.00	3487.621	9720.000	3487.621	9720.000	
